CenterControlScore,PieceActivityScore,KingSafetyScore,CastlingScore,KingTropismScore,KingDefendersScore,KingPawnShieldScore,KingZoneControlScore,KingDiagonalExposureScore,KingEscapeSquaresScore,CaptureRatio,PawnCenter,AveragePawnAdvanceDepth,CheckRatio,ForceRatio,PawnIsolateScore,PawnOverlapScore,PawnProtectScore,queen_1LifeRatio,rook_1LifeRatio,rook_2LifeRatio,bishop_1LifeRatio,bishop_2LifeRatio,knight_1LifeRatio,knight_2LifeRatio,pawn_1LifeRatio,pawn_2LifeRatio,pawn_3LifeRatio,pawn_4LifeRatio,pawn_5LifeRatio,pawn_6LifeRatio,pawn_7LifeRatio,pawn_8LifeRatio,queen_promo_1LifeRatio,queen_promo_2LifeRatio,queen_promo_3LifeRatio,queen_promo_4LifeRatio,queen_promo_5LifeRatio,queen_promo_6LifeRatio,queen_promo_7LifeRatio,queen_promo_8LifeRatio,Name,ELO
19.088649401760787,181.04884180507952,-63.11288565974045,-14.650555173616889,-12.029563726186169,3.997822140921065,-6.119282383359386,-35.91199427915387,-10.559870156797237,12.160557918452032,0.2160306748466257,0.3587453987730061,18.8680981595092,0.0698098159509202,0.0116595092024539,0.0665290872952823,-0.2287527250774957,1.1229237112549906,0.7009875757286537,0.8404769677258924,0.8213339623744631,0.6203153356071255,0.5993670303092191,0.506496744094242,0.5663549685250262,0.8649037519451308,0.8607999471823052,0.7526377985770966,0.5050719245193754,0.3702911027206727,0.6540286822292912,0.8299835511423189,0.8562364295015873,0.1189072376139905,0.032,0.008,,,,,,Aaron Jacobson,3062.0
18.369800174983997,167.28341802722315,-59.372823683325315,-15.392035991300697,-11.828040647568013,4.0,-4.587988174385233,-33.350650081900085,-10.185068412807384,11.970959624636096,0.2444,0.3357,25.5,0.0887,0.0222,0.29746984451028563,-0.19817011817011815,1.1672114721195603,0.5712172593881149,0.8567332291039337,0.7167374338118145,0.652561372299475,0.6404099966847163,0.43788445953120736,0.5718781602984759,0.8388463526137944,0.7824691791001194,0.6364688624133701,0.5501419708953452,0.5167572975449198,0.7402095045125148,0.8814133981256509,0.9058271433530024,0.06438746438746439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron Jacobson,3062.0
18.911867481355856,183.52205432939155,-68.71345594693456,-15.48230560137537,-12.044160982209357,3.997674418604651,-7.948112836775628,-38.51402367012832,-11.200521025486143,12.47799375043561,0.22420000000000004,0.32480000000000003,20.7,0.0425,0.0031,-0.019829991713712643,-0.20297856407158732,0.8198703854285251,0.6816932535115432,0.7694544433663375,0.8618577993577279,0.5504777023098549,0.5690857830487492,0.3392089135658323,0.6049362091656605,0.8585647343881551,0.8471506444057655,0.7849934662466117,0.2601175846030853,0.21730736982795254,0.680275702343763,0.6990980846805647,0.7000209883481315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron Jacobson,3062.0
17.1287067454932,159.63483171966118,-73.8625838320963,-15.240645426709866,-13.915520092023593,3.995672268907563,-9.98287190578383,-41.03448844825906,-11.208681445108066,13.523951216880553,0.2098,0.383,23.4,0.058899999999999994,0.0107,0.021413413357049327,-0.14510505896179762,1.228322299696842,0.6372281119690195,0.8849499374217771,0.6616471240402155,0.44531188657774534,0.5342770901001106,0.43041365332679976,0.3899598049728731,0.7428125416601328,0.776695735257299,0.6977621903451904,0.5755443307794741,0.2598462901101014,0.5308224969571455,0.7850343625446152,0.7060749986554764,0.01305140961857379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron Jacobson,3062.0
16.4343709180785,145.9264736549374,-65.20807688256244,-16.981405937659282,-11.744885250534713,3.9936222005842255,-4.465961885890072,-38.764064782764564,-11.428381080346853,14.182999854048816,0.1914,0.29,22.5,0.0524,0.006900000000000001,0.04880025310430899,-0.04722775057263739,1.1447117494322945,0.4486138312655612,0.8838138851539433,0.7389472886490338,0.5757562086418894,0.5882904981824377,0.4171813809950454,0.3965812053790754,0.8464779563451638,0.8169867679424556,0.8671900084783764,0.35781253431467286,0.24616361417370927,0.47426141353797524,0.6596237266881565,0.8390878094977229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron Jacobson,3062.0
18.377924197344427,166.26604366372868,-69.9511715376099,-14.506005505865241,-12.538420851672736,3.997435897435898,-3.507407390804776,-43.259187075654836,-10.304742379280466,10.167155768232268,0.2112,0.34309999999999996,19.3,0.09420000000000002,0.0184,0.04550591511448718,-0.23720381252282774,1.0038443840456206,0.5940526152916481,0.9142092723209899,0.9785545288141968,0.6198411802265014,0.5848282994150036,0.43791224587307276,0.5543058875216487,0.9426288323548597,0.9647619047619047,0.7542040320597184,0.44037074253169567,0.302903317500405,0.8041950314162252,0.8048346656527782,0.8629785932721713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron Jacobson,3062.0
22.581511691304286,198.90222138653237,-68.43849601144684,-15.313566376310613,-12.703752437766052,4.0,-7.764100843894463,-37.86260779098535,-10.519800597383142,11.725332034892775,0.21939999999999998,0.4306,16.5,0.0655,0.0025,-0.07155139030528342,-0.1581346288173478,1.217899164791175,0.7497786372549184,0.8206416245225722,0.8679077762801286,0.6440702144949377,0.6311374166429929,0.5200064113391147,0.5959373276732973,0.9398420509936256,0.8350679752931953,0.814551449525398,0.6309906661361553,0.3035010096727533,0.7824142751977669,0.9795275590551181,0.9196850393700787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron Jacobson,3062.0
18.817261057907665,176.954894817919,-65.2627626688554,-14.231720268520203,-12.195973474843747,4.0,-8.498122882757876,-35.807876417605804,-10.44632745729999,11.917257832172222,0.1967,0.45489999999999997,22.3,0.0621,0.0009,0.02020243241318298,-0.3815013007165288,1.2704492222148072,0.6940766622438449,0.8030064634482924,0.9253102240896359,0.5386094862447997,0.6158555233181511,0.612925141481985,0.6363307281645196,0.9346803225574195,0.8567958869316058,0.6605329538792261,0.5445051255174373,0.6268491147070824,0.6908060818630334,0.7614511141053729,0.9118037912839554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron Jacobson,3062.0
17.698991703309673,182.866044228066,-59.48285003514038,-13.26812576892694,-11.725088276171865,3.9990099009900986,-3.82457069188665,-36.72494263710448,-10.291790654941163,12.35265809290062,0.2001,0.2888,26.8,0.15589999999999998,0.0187,0.08665986184495426,-0.14996483903606092,0.7757155131312189,0.6435259811934679,0.7257246758224769,0.8258649308152253,0.5009507425081353,0.6522463643278613,0.4382330072822277,0.5411356571048054,0.8301088545850973,0.7943347086320828,0.7784303052199382,0.39880330098028655,0.2364042995339762,0.5115215677194426,0.8496659034972056,0.7768293252243151,0.01342854692056956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron Jacobson,3062.0
19.97156192300638,189.58932227807068,-70.14597470413895,-14.017990640990917,-14.249096930577693,4.0,-9.747324831914659,-38.06573962242672,-10.332391792252194,12.266569114023248,0.2104,0.388,16.7,0.060899999999999996,0.0191,-0.0286730306747272,-0.29315510643846476,1.7359819579897107,0.7680517460902856,0.9544581582633054,0.9210751879699248,0.6089941168430602,0.5867053226156212,0.5343965162286374,0.7651265646540748,0.9369747899159664,0.8893262987012986,0.7159569805194805,0.7582785045836516,0.4778359476565746,0.7358658246768217,0.8779035062300782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron Jacobson,3062.0
