,CenterControlScore,PieceActivityScore,KingSafetyScore,CastlingScore,KingTropismScore,KingDefendersScore,KingPawnShieldScore,KingZoneControlScore,KingDiagonalExposureScore,KingEscapeSquaresScore,CaptureRatio,PawnCenter,AveragePawnAdvanceDepth,CheckRatio,ForceRatio,PawnIsolateScore,PawnOverlapScore,PawnProtectScore,queen_1LifeRatio,rook_1LifeRatio,rook_2LifeRatio,bishop_1LifeRatio,bishop_2LifeRatio,knight_1LifeRatio,knight_2LifeRatio,pawn_1LifeRatio,pawn_2LifeRatio,pawn_3LifeRatio,pawn_4LifeRatio,pawn_5LifeRatio,pawn_6LifeRatio,pawn_7LifeRatio,pawn_8LifeRatio,queen_promo_1LifeRatio,queen_promo_2LifeRatio,queen_promo_3LifeRatio,queen_promo_4LifeRatio,queen_promo_5LifeRatio,queen_promo_6LifeRatio,queen_promo_7LifeRatio,queen_promo_8LifeRatio,Name,ELO
95,21.580591966173365,200.24259885678492,-57.77685368920622,-13.413107822410149,-12.993757416400644,4.0,-6.887014525095921,-30.272964137499024,-9.938329809725158,11.728320021924674,0.2096,0.5504999999999999,16.8,0.0615,0.0036999999999999997,0.07788681387518596,-0.3031015582178373,1.6491793908072978,0.8353161077515118,0.9591161648791834,0.9406896551724138,0.5541760919567162,0.8489640795990075,0.6115362409745007,0.7741321964171874,0.9149700525358245,0.8355769588185286,0.9442790375627489,0.5531487680199831,0.6470136130400077,0.7361376396076118,0.836548330550103,0.9033045977011493,0.00068965517241379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Almas Rakhmatullaev,3047.0
7,20.56205422542745,194.68848492054343,-62.65447531842802,-14.07152111281936,-12.150962429675404,3.997773869232651,-7.385988483432182,-34.89937786573458,-10.205659623429458,12.061260327430311,0.2135058139534884,0.4218875968992248,18.489664082687337,0.0568559431524547,0.0086686046511627,0.1461501933196064,-0.3545178604074295,1.594893916809413,0.7715179621144039,0.8923885525440284,0.838743655103172,0.6905534331554444,0.6109924317802083,0.5872794041444482,0.5713790457510405,0.8923141947964032,0.8624878087856137,0.8390350358610477,0.6779111869070086,0.4975780382642762,0.651200422879724,0.7996282189804097,0.8649980338125246,0.055295768271569,0.0426543683782423,,,,,,,Andrew Tang,3106.0
495,20.28247485709658,183.73589259602164,-53.599796344125664,-14.194177256014871,-11.624731053966455,4.0,-4.4838565004048245,-29.333011545186206,-9.923920178901863,11.959900190348554,0.19980000000000003,0.4473,17.8,0.057199999999999994,0.0118,0.07262730212281931,-0.487446507764653,2.078252120210922,0.7162798944354183,0.9638892559799128,0.8529622426048981,0.7017071812023933,0.6502772877641216,0.7166403116905103,0.6409384841369221,0.9400503925934608,1.0,0.7009892190587387,0.6254215937349066,0.543324179354482,0.7211344134570046,0.8455280132056906,0.8985106338119955,0.00566037735849056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrew Tang,3106.0
501,22.200432764010152,187.78773561911854,-55.437965238388834,-14.478128648094252,-11.937389016695764,4.0,-9.756535996707527,-26.212697523787124,-10.45278693006438,13.399572876960212,0.1984,0.48580000000000007,18.9,0.0284,0.0,0.2179523865518221,-0.683372692738598,1.7502944573464905,0.6834448654911494,0.9048941798941799,0.756542459250459,0.697604982889535,0.6653878190355649,0.6321332745381107,0.6176665415911372,0.8950255427841635,0.8993440977923737,0.826839732577527,0.931957671957672,0.3132681163431462,0.5266797548947059,0.9087632613836096,0.9315772669220944,0.0005714285714285701,0.0034285714285714197,0.0,0.0,0.0,0.0,0.0,0.0,Andrew Tang,3106.0
496,20.69169982744609,205.09968108725056,-65.35663106551058,-14.204641678547087,-11.86389476111366,3.993181818181818,-8.09474279114452,-36.19203743784804,-9.988074549225052,10.993578334185962,0.22560000000000002,0.5054,16.6,0.0602,0.011899999999999999,0.15425080592134793,-0.35072723510903314,1.7783638521287872,0.8172201402277437,0.8085978200696827,0.9344542348498471,0.6548707281915366,0.5567062591267953,0.6210356509195404,0.5584399455216993,0.8844796549991442,0.8836860594264679,0.9415666642408059,0.6081460120211905,0.40576219856861523,0.7399587291979715,0.8364014018858509,0.9320754716981131,0.00970149253731343,0.00298507462686567,0.0,0.0,0.0,0.0,0.0,0.0,Andrew Tang,3106.0
499,19.68481950068069,192.65360512377598,-64.97380914026112,-15.355732834596244,-12.571257191043802,4.0,-4.677495183353124,-37.54614302245568,-10.438491416740419,11.61531050792816,0.20479999999999995,0.3368,20.9,0.046200000000000005,0.0021000000000000003,0.15874277544948537,-0.6472187795949168,1.8105468286609394,0.759672459890277,0.8101882819274124,0.7775032768777367,0.5572330518566526,0.34914999644903544,0.5038867989930179,0.5996058409043108,0.8930736446400533,0.8477111659417018,0.8675950136819702,0.878663594470046,0.5168533896206142,0.5227790723940415,0.6644404533102655,0.8189713747448213,0.01204537871204537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrew Tang,3106.0
500,25.002566656594233,215.03814805028532,-55.88134252306996,-11.606459132026396,-10.923603493575717,4.0,-10.131222897088474,-30.308209319187682,-9.356346560179286,12.444498878987584,0.2264,0.43740000000000007,16.9,0.054000000000000006,0.010900000000000002,0.1294596652565815,-0.398710512545099,1.675025538792929,0.8355834715406083,0.9386138613861386,0.881718626463065,0.7966359892827024,0.5466223888075205,0.6587197149811697,0.8831878809660537,0.9808855839107655,0.9471428571428572,0.8918019801980197,0.806611656401931,0.5775491040048765,0.7911409997408795,0.8473029073125312,0.7813917892976093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrew Tang,3106.0
497,21.51231580707112,190.13045573912942,-55.87410714932221,-11.622659097423696,-12.23574178904995,4.0,-11.953827958099335,-27.431875190394457,-9.452065074137987,12.822061959783216,0.23200000000000004,0.4725,12.5,0.0629,0.0066,0.017380413117361986,-0.7654741620786246,1.666231031628064,0.8087944037031258,0.7982424472079643,0.9352891310370304,0.7492172482689724,0.664838120329717,0.6660169659858156,0.6410304238245415,0.9664102564102566,0.862418994122848,0.9938775510204081,0.6090498349488497,0.8421864801864801,0.8709332047263082,0.9085579779697428,0.9715384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrew Tang,3106.0
502,20.684101516012117,211.61833486950437,-50.554524347166065,-13.968210713129556,-11.48648791851166,4.0,-5.555142734092049,-25.857602785147197,-10.177887362215277,12.490807165929665,0.2061,0.30720000000000003,20.1,0.07809999999999999,0.0123,0.1632799921672931,-0.5306633803619818,1.442211961614524,0.8181336385133854,0.9273584905660378,0.8822244657147543,0.7560574719841601,0.6782221063512022,0.5019491777085999,0.5044972389060546,0.879842752682382,0.9870129870129869,0.8120902137867849,0.6429118074073066,0.4815111955952128,0.6527895141360658,0.9152349661865088,0.9660292463442071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrew Tang,3106.0
503,20.37259076762836,186.8462957844161,-62.12844590360892,-15.736780512720363,-12.380934517751669,3.9916666666666663,-4.1730677217519325,-35.68452030425714,-10.055323248180391,11.910513734385916,0.22210000000000002,0.3432,19.4,0.0514,0.0070999999999999995,0.13272061272061272,-0.4197304449936028,1.6441435882413327,0.6848321057604736,0.9034411096612054,0.7486680946786264,0.6582453838882163,0.5225138961081357,0.6437175458534348,0.4025044480080099,1.0,0.8862883550514201,0.8392752332207181,0.6396541181050861,0.47478714771842434,0.8058871885401603,0.7600612503158757,0.9503311258278145,0.011613379294912421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrew Tang,3106.0
498,22.835369586111693,214.83512354354576,-68.8219575125743,-14.791191176238646,-12.913426506156593,4.0,-5.093164726585205,-41.968192794565674,-10.011284171373301,11.95530186234513,0.2142,0.3707,20.6,0.0638,0.0097,0.21551410050651648,-0.355730333560779,1.4969030717379854,0.9080146891292401,0.9496220178869599,0.8070676423501342,0.6350604962892871,0.600217243749084,0.5902537662819448,0.5202842424416997,0.8909281335462438,0.9720338983050848,0.9763577629719362,0.5986033316614667,0.4178372133137209,0.659137356451598,0.9833333333333334,0.9435837257630931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrew Tang,3106.0
504,23.290614638770144,226.21104403384706,-49.38712392675991,-12.895161600498458,-11.33127016289302,4.0,-4.980012479275391,-26.360632313226073,-9.463751845120667,11.643704474253697,0.21949999999999997,0.4897,15.4,0.0837,0.0221,-0.06014038406652661,-0.05781556757296752,1.5337064398284384,0.9160903927876405,0.9233789990230538,0.9818785865297492,0.7819334266218254,0.6444770259369783,0.6345700860055377,0.7285171610455586,0.9602891030392883,0.8951066911862909,0.9146557302346776,0.7208847756885737,0.46287923327399005,0.6661543147827726,0.86589833431998,0.8980485730684512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrew Tang,3106.0
583,19.03030650169735,171.5076972664238,-68.25992429865879,-14.85440004242821,-13.045383457334538,4.0,-8.237381932258543,-36.80331033200063,-10.754374668685834,11.434926134048961,0.20750000000000002,0.3491,22.0,0.0884,0.013800000000000002,0.11493380251842555,-0.27378122697595736,2.019630760172093,0.6217026494268301,0.930890410958904,0.9210927619866167,0.5972100582442192,0.5733324643696021,0.6062567510688022,0.6233648693785843,0.8120846418282609,0.8408766065650207,0.7776300064163115,0.5631452024788057,0.6233112828275169,0.41961385208479474,0.6987683324175415,0.7433020469492327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andy Woodward,3171.0
582,19.623051143484798,189.8882429245572,-64.72564242773981,-14.294095527588377,-12.406088107122775,4.0,-4.348644865570861,-38.66214844739859,-9.647320241412988,10.632654761353795,0.21580000000000005,0.4244,15.7,0.0684,0.0042,-0.034494253169219606,-0.6088151439433894,1.9414313589713224,0.693881890892985,0.8837038703870388,0.9255242478541768,0.6410339933130204,0.701920291806052,0.33466143262954473,0.5093072171486057,0.9423330794617923,0.797038526554344,0.9365230182129138,0.6050634251599492,0.6443379739581755,0.6235914412385,0.7672720775159798,0.8555810855810856,0.02623359896965306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andy Woodward,3171.0
581,17.212160751972732,163.91561828320476,-53.425572462780906,-14.89051227584306,-10.639021172216667,3.999253731343283,-3.888022543050037,-29.298590312996538,-10.686095944255204,11.977416054237326,0.196,0.3004,21.5,0.0776,0.014099999999999998,0.1140079560795774,-0.18240227502497383,1.6237812182694178,0.6347799935919327,0.9645454545454545,0.784121945496343,0.5665020357630518,0.6625580164903258,0.5171935780938675,0.5484361205288026,0.9540397350993377,0.8098814243631404,0.8708347281857215,0.6353875641995759,0.5488834808513243,0.4214210910525549,0.6129233557827878,0.8514700890816641,0.013857677902621721,0.03932584269662921,0.0,0.0,0.0,0.0,0.0,0.0,Andy Woodward,3171.0
584,19.260371125449343,180.2350207566293,-69.35346642488749,-16.85010901072114,-12.420537121780203,3.999253731343283,-10.577024259127036,-34.86692682267876,-11.618765899528604,12.980642957604982,0.18070000000000003,0.36729999999999996,23.5,0.06960000000000001,0.0183,0.0802296349730697,-0.15883282729683634,1.3477272084787673,0.6343912106248768,0.7998064195303709,0.7788199801669629,0.6169772126612446,0.5444561313357669,0.41551775867769764,0.4784321004444573,0.7358274594216077,0.7539396603280204,0.8338017146084507,0.5579451115607924,0.3330990879619681,0.41388745915775216,0.740475475450675,0.727806655839515,0.013857677902621721,0.03932584269662921,0.0,0.0,0.0,0.0,0.0,0.0,Andy Woodward,3171.0
578,15.964425017937277,155.65389346536068,-76.99303700189633,-15.798656122564157,-14.82288032887837,3.9960164835164833,-7.178722304224534,-45.375172619113116,-11.516694179727455,13.703072069094826,0.18170000000000003,0.3297,28.4,0.0603,0.005099999999999999,0.1451511006542232,-0.32030609804072985,1.6902543396206142,0.6111622769030273,0.7964568718727593,0.648818857860079,0.4499302837135046,0.5208941334608742,0.3089680435648851,0.5543333169155935,0.7811756627226779,0.741870740986537,0.7443050389598167,0.5032877402948929,0.45127577967239574,0.5336362585975214,0.5380044362574157,0.585367380960099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andy Woodward,3171.0
8,20.27426539995668,189.74913668631464,-62.2716270442759,-14.76642859876029,-12.12876644852934,3.9982097106140086,-6.160274736647943,-34.60868821925548,-10.360720048317496,11.75504129662063,0.2078059701492537,0.4287213930348258,18.52238805970149,0.068094527363184,0.0082437810945273,0.0627878140675056,-0.2792494283552392,1.7102983723625118,0.7371785948053564,0.8841497160271734,0.823389912064342,0.7062785653577925,0.5944777245480743,0.5546525065660497,0.5962403486677313,0.863152320409131,0.8159846509016904,0.8033203174894054,0.6437971454289142,0.5415734614518877,0.547887877116927,0.7588848790418374,0.8350914862370199,0.0632756901143884,0.3932584269662921,,,,,,,Andy Woodward,3171.0
576,21.965055015652773,207.52738328592028,-62.49871365985316,-14.067100081902888,-12.316998390272374,4.0,-6.804262485301595,-35.69912000302216,-9.404622788778868,11.793390089424724,0.21710000000000002,0.45779999999999993,16.8,0.0649,0.0132,0.07779196794967969,-0.3738731426720697,2.1260038219375343,0.8707737614972448,0.9105538140020899,0.8586696838545546,0.7757212250645422,0.573789937088295,0.4449405955903282,0.7146407768665022,0.9677966101694915,0.8330884128518201,0.8058815608877788,0.8274158117404351,0.5385648260968813,0.5926882467030897,0.8481160975694767,0.8613386431621508,0.020301178524661713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andy Woodward,3171.0
575,17.581935189537525,172.50491461617017,-58.98591476209939,-14.23847174170478,-11.665835961209917,3.999253731343283,-9.66027236432943,-29.892311605358344,-11.079605907801806,13.551329086961598,0.15660000000000002,0.4197,23.1,0.10969999999999999,0.0183,0.23398911784016369,-0.08201019669454583,1.5232469145146479,0.6584457916912706,0.8984848484848484,0.6365790199292041,0.7469672439115278,0.3327821374051491,0.5340660568329099,0.4585053565261633,0.8781638934343714,0.7577261437783246,0.8158295944305877,0.5990332608722436,0.39579702207926665,0.49673944891719185,0.5993611736483153,0.7888581454025136,0.017305953764690678,0.03932584269662921,0.0,0.0,0.0,0.0,0.0,0.0,Andy Woodward,3171.0
580,19.676729577708166,179.58473798923083,-66.09230062896103,-15.903776638174582,-11.688930979137064,3.998412698412699,-7.950131076052239,-35.06075632071703,-11.113896317646944,11.62677800435413,0.1706,0.4443,17.7,0.05740000000000001,0.005,-0.08801333662012194,-0.21725384146504836,1.718135046644432,0.6386623210870556,0.8199015367189719,0.7445550012435727,0.7401550053768031,0.68718860666666,0.5426721582814483,0.6677062632640173,0.918811881188119,0.7469512731886819,0.7945397594334508,0.6016278344975624,0.416016790447124,0.7739861066037262,0.8785898353614888,0.9361989978525411,0.01485148514851485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andy Woodward,3171.0
577,18.7483232095892,177.41210117491886,-65.74576385255031,-14.699784103858075,-14.18143721391888,3.9943376068376066,-5.000142831808224,-38.32949826078476,-10.675323621386955,13.146084572368986,0.19459999999999997,0.4547,19.6,0.0814,0.0062,0.010405615426471938,-0.25467226916267516,1.4554305371275615,0.6967587680518715,0.8654802714541713,0.6956168929380525,0.6121688721958118,0.5263621449779683,0.4618628941603052,0.6718388360473944,0.8469188995411809,0.7882566172501015,0.77571663428258,0.5268224931961677,0.47086752918927965,0.4338850247701111,0.7896137472530107,0.797606331049219,0.02398399014778324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andy Woodward,3171.0
579,20.35096736207252,193.08787872793718,-62.54244548714878,-15.25643033131756,-13.218095556192177,3.995634920634921,-2.4626349695804057,-36.634921728002624,-10.425939316743738,11.459941494052797,0.1866,0.5378000000000001,19.2,0.0514,0.0093,-0.031492178769666125,-0.27500900019507957,1.3621985549188738,0.756740953748842,0.9532442121284946,0.7895344430630381,0.6527486696625336,0.491099170544945,0.6936476861311915,0.6692882552993146,0.8165313054325312,0.7545885049336388,0.791340331403519,0.6455180334498934,0.5006597178956634,0.6866426278031551,0.7906193567780544,0.7805303332924872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andy Woodward,3171.0
9,19.7966915357933,184.3372214149356,-62.302210900550406,-15.043493962200944,-12.207757382750652,3.993168380768077,-5.232602403888745,-34.92269585137434,-10.309755682813034,11.420926001709232,0.2076717171717171,0.4848484848484848,17.606060606060606,0.0667424242424242,0.0088636363636363,0.0684869228619176,-0.2794042186887995,1.450951831286449,0.7266477117823934,0.872206145071177,0.8148156394054342,0.6360644447408589,0.5998225371044797,0.551101651748894,0.5205274981133976,0.9056700227309088,0.8948248856298366,0.8049415852840461,0.6049579528479763,0.4601291235493716,0.6257622273989837,0.7814348710162078,0.8680458432363223,0.0712406651155823,0.0324288421340522,,,,,,,Apoorv Kamble,2856.0
523,19.737884255554274,188.6855158860571,-56.52405630258634,-13.42091726690606,-11.4058426832743,4.0,-4.706176575237002,-33.081053223755234,-10.030448606078725,12.120382052664976,0.1635,0.5027999999999999,17.5,0.0897,0.0,-0.02651131483898414,-0.21317446113484234,0.8906294264294484,0.7776396788115798,0.8316469129496669,0.960204081632653,0.649732471439201,0.5809186830237919,0.7289466158075671,0.4834854509689957,0.9022822991456418,0.8906306830581219,0.760042190921264,0.49027485894064043,0.33854813584156124,0.6621188330170872,0.7354300187852754,0.8534532258185135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apoorv Kamble,2856.0
522,20.08338462895339,177.4871732755784,-52.5500605687747,-16.062219762410766,-11.003215030682346,4.0,-1.5756765959705263,-29.78774415666394,-10.095429601171324,11.974224578124197,0.2325,0.39459999999999995,18.5,0.061,0.0158,0.09641416803343797,-0.1611627888240791,1.0693247054303932,0.7000670619091671,0.9408677352270969,0.811582896160812,0.6703382859142213,0.6196241588406954,0.5002417406575448,0.5927300982328404,0.9402778800147221,0.9253874974099195,0.7148788273421578,0.7201329417898725,0.5502209135862061,0.44601777488262906,0.654546217177796,0.8678518470623734,0.00606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apoorv Kamble,2856.0
521,18.73853461227834,172.32348380518937,-58.960441980491076,-15.890263205029907,-12.126686884033816,3.994012829650748,-6.552154662837166,-31.78103883688042,-10.818054207139538,14.213742985779026,0.2008,0.48810000000000003,18.4,0.0523,0.0045,0.24675773440438534,-0.3981904583805849,1.8023540084970484,0.6526184948905801,0.9391166938707922,0.7222002862266886,0.5960447494928658,0.26891040189183146,0.6123548713491561,0.48805142016093583,0.7686161383772235,0.8472404722080947,0.8873977127082716,0.6698309505093207,0.4677147837545011,0.680394078880713,0.7729787670195979,0.8506495937875613,0.06815221744241624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apoorv Kamble,2856.0
520,19.147607409676375,184.01595608647332,-43.675024110730746,-13.68178190247156,-10.388494528166678,4.0,-2.5329687864170625,-22.327704642359812,-9.906200607407504,11.162126356091873,0.20739999999999997,0.49470000000000003,19.1,0.05650000000000001,0.0018,0.1771244847106916,-0.1561626878868258,0.9236059218817839,0.7687894720136818,0.9709090909090909,0.8462485615650172,0.658238216909957,0.48755016575606447,0.5449321087993922,0.5048227650129725,0.8916864295125165,0.9839155853603693,0.6972171884169994,0.6644959338512562,0.5102670781827744,0.7559478661129735,0.8242382731423827,0.9245454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apoorv Kamble,2856.0
519,20.670915800446146,203.60121925898267,-66.80456027585649,-15.275085895540183,-13.883536237176704,4.0,-4.21439826077099,-37.22621114868406,-10.104521635930018,9.899192902245485,0.2205,0.46529999999999994,14.5,0.053000000000000005,0.0174,0.019251089130949563,-0.30618516943342466,1.3386323189929328,0.8152537577141992,0.9244789272030651,0.9402298850574713,0.7608872883371028,0.5807408402586641,0.5889773493639447,0.5053389961996031,0.9143918245264209,0.8768782359580587,0.860543736606273,0.7071531034084153,0.4989253182786381,0.5546902031019398,0.8059976446586201,0.8991291063518307,0.0012658227848101199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apoorv Kamble,2856.0
524,19.86119324165909,183.22523777086252,-59.252207656426414,-13.91051328334459,-11.759968205897628,3.997560975609756,-5.4591745369610845,-32.000868307688414,-10.048465497698299,9.929221199553854,0.22240000000000001,0.5011,16.7,0.0558,0.0027,0.0735867942171992,-0.06569550897281988,1.8369311697959574,0.7018211735454788,0.9031879773343189,0.8660059363159608,0.7280193049838923,0.6924365859834614,0.5607216407037707,0.3940018514720852,0.9388349514563107,0.9853125,0.8843178409718785,0.5577336965624556,0.43336961026330795,0.6762832501998971,0.8804562963121967,0.9181776599895068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apoorv Kamble,2856.0
516,18.823256395963536,189.74630158939345,-49.719834853348964,-14.990811873883084,-10.542736675504324,3.997560975609756,-3.3364131458732493,-26.516949650000612,-9.861335743384686,11.530851259687234,0.22480000000000003,0.4593000000000001,16.8,0.05670000000000001,0.0099,0.0609646588416076,-0.20646198264251936,1.4195023257643753,0.762848266218984,0.9193495934959349,0.8679582405802939,0.5849760192641096,0.6031671476545528,0.5515428964830311,0.4745561462426414,1.0,0.9333871336996337,0.8418325435981814,0.5062103946203538,0.47762433576236685,0.6967243888475618,0.8253396703936513,0.9256785507253756,0.01044230129697372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apoorv Kamble,2856.0
517,18.8090994659363,164.94788608569243,-51.45611533314542,-15.031497917848569,-10.879716140382587,4.0,-3.756064971251513,-29.12319748145088,-10.155358419130312,13.489719596918452,0.2206,0.4462,22.8,0.060899999999999996,0.0066,0.175664092114562,-0.22583727111045598,1.0571333889506858,0.5858286267612569,0.9303685897435898,0.9434536901270771,0.7027776265446191,0.45178592916726956,0.3879032218596342,0.5792613259653197,0.8743614143912393,0.8470326797196523,0.7616091495614301,0.7719221314953566,0.2567553131525447,0.5465614562727664,0.7414948559202217,0.8408925536210479,0.0032258064516128998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apoorv Kamble,2856.0
518,20.744057267914158,194.22081582187292,-63.539104852272985,-13.733706696617713,-13.440574706475768,4.0,-4.961253075721087,-37.49535697527918,-9.886767474384975,11.97855407620574,0.1967,0.42329999999999995,15.2,0.06040000000000001,0.0084,0.028210104654670682,-0.42987391615687753,1.3053476334957865,0.8352480820901873,0.9162523733576364,0.7504762285123636,0.5286276037771284,0.6795360088620646,0.5955399815926131,0.5318944128017183,0.9138099035467457,0.9080814215024742,0.8847744360902254,0.47443603034211695,0.7875878978314171,0.7085230367084255,0.6788881862212577,0.9251778093883356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apoorv Kamble,2856.0
515,18.615063380382985,172.55873399496187,-70.01277785513186,-16.34723618583958,-12.09726870330184,3.992307692307692,-7.540786148302478,-40.21591018812711,-11.110036004569556,13.306151682701014,0.1912,0.4316000000000001,22.5,0.08549999999999999,0.006500000000000001,0.16850509689065163,-0.13025427625440697,1.0272460644364596,0.6431506581625127,0.8085265668790027,0.7617898180134682,0.5815190447244588,0.6228328304497384,0.4738967243144974,0.4758955721581698,0.8817826242518866,0.7586456309133081,0.5579541868643696,0.6640938376985366,0.3561497445573879,0.4359666690714771,0.6701964843521303,0.8363345813221862,0.00066225165562913,0.0026490066225165502,0.0,0.0,0.0,0.0,0.0,0.0,Apoorv Kamble,2856.0
274,21.47093448523945,191.78251033427398,-64.34128280745409,-15.411650559447569,-12.089980974776655,3.9935483870967743,-4.278337171719071,-37.02113084863731,-10.075976632362773,10.542244992392515,0.21590000000000004,0.5251000000000001,17.9,0.0444,0.009,0.10672919154471924,-0.4380465878015613,1.8517163918946822,0.7460544801907412,0.7234106903936953,0.833506974777138,0.7283890104440562,0.651109699616528,0.6200928761515326,0.5360247931797174,0.8927315541601256,0.9101318681318681,0.8823088803088803,0.6238760200224196,0.637171787321287,0.815464598866529,0.8171428334109601,0.8761324041811847,0.02450247000705716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aydin Suleymanli,3066.0
273,19.296830705137157,189.49835563367543,-55.287671272618866,-15.920517691429817,-11.22028925067345,4.0,-3.43588366583361,-29.71801578103024,-10.229058952726918,11.23609406907516,0.2057,0.4976999999999999,23.9,0.0825,0.0093,-0.039867161944470056,-0.31042889998396117,1.4955273662809814,0.7663719326960036,0.9198690543812968,0.7690469103905239,0.627122119430838,0.6314604924303595,0.6285154679649296,0.5047190850401012,0.8320735183261687,0.9235690556514126,0.8884874575739424,0.6114734707474079,0.40705547689322186,0.4539188336645091,0.8667751531884076,0.8302351251558686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aydin Suleymanli,3066.0
271,17.895996958207483,166.37969199107926,-62.26022545803111,-17.33577131757867,-11.998221514716331,4.0,-9.440015847001945,-31.487720905744737,-11.474518493753846,15.476022620764425,0.2082,0.3775,30.8,0.0949,0.013300000000000001,0.17991628552403124,-0.43528572115662484,1.967409470444227,0.6355424876731104,0.9087595343235648,0.7000630926981669,0.5883059392138927,0.44422028408048286,0.4271230581648936,0.5707834477743038,0.7967647046621972,0.7783474530281052,0.771366097707381,0.6392844595155727,0.44398336677581096,0.6901441498053515,0.7169300006804128,0.7707772085674496,0.00941632868982542,0.0037735849056603704,0.0,0.0,0.0,0.0,0.0,0.0,Aydin Suleymanli,3066.0
10,20.42765969936562,191.26314901392496,-61.96468343994736,-14.883985421879244,-11.980727416509684,3.996133724031568,-6.806386681299374,-33.893081195562445,-10.340230170374497,11.94359372164632,0.2126961038961039,0.4709506493506493,18.724675324675324,0.065625974025974,0.0085870129870129,0.0835220443822265,-0.2917587902148491,1.6848031496497995,0.7706227673562713,0.8494173282453991,0.8360995360254339,0.6860280346988809,0.6529802719893525,0.585889120852132,0.5968791087287479,0.8674758974066762,0.8535367743360824,0.8538780040871603,0.6271447715629115,0.568649794145253,0.6438275564785535,0.8226131894297429,0.8586322947904608,0.0570366760343231,0.0673742675728772,,,,,,,Aydin Suleymanli,3066.0
270,20.932344899805265,180.6131471674501,-62.99137422850949,-16.666109097333127,-11.980187578942962,3.998,-7.690469423662182,-33.67994321504065,-11.3134987552814,14.340833841750822,0.20929999999999999,0.4840999999999999,27.1,0.0879,0.0046,0.16385741067270662,-0.13702618385385476,1.7538246052345237,0.6680038498221899,0.7592389785074373,0.8129142855476502,0.6307184424087633,0.5518435862613436,0.6604240995505726,0.5084551044112923,0.8639692396280603,0.7161474971974796,0.8461663610288241,0.5752546205101865,0.6481727708651828,0.5160782968856898,0.7696592867459506,0.7317773786035972,0.009217043368220131,0.0037735849056603704,0.0,0.0,0.0,0.0,0.0,0.0,Aydin Suleymanli,3066.0
269,20.313099745681853,188.74957388398585,-57.53885284540172,-16.517571971721843,-12.519691309824054,4.0,-3.7694770941112843,-30.434228687346412,-10.350948205426466,12.053064423028342,0.20779999999999998,0.5016,19.4,0.06070000000000001,0.0093,0.1282138942448327,-0.10330461475684286,1.9485363483985587,0.7395856033166444,0.8865184669034509,0.8105359961998294,0.7469441023759533,0.6996460861193035,0.6247746092052441,0.4650708365063306,0.899222196121421,0.9105580648773751,0.8436063974132303,0.6240549525123086,0.5905367701273809,0.7462814826730397,0.873121346009634,0.8460473877075024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aydin Suleymanli,3066.0
268,19.70194883513659,188.6986144502116,-51.3156835179398,-14.372973208638772,-11.38924010992263,4.0,-4.790173985182909,-26.420329998377344,-10.517230418008433,12.174264202190281,0.17650000000000002,0.39189999999999997,18.1,0.08249999999999999,0.0041,0.06822031345840675,-0.25292030978947055,1.7559853078435679,0.8100562637420637,0.8952794166325916,0.7648096456152296,0.6636206136852261,0.6578063852782605,0.5198888019830744,0.6943100814875097,0.865236646382691,0.8439273597327162,0.8392551273382918,0.5681313259175642,0.650080485782466,0.7735061871787672,0.710099021499479,0.7319234173945349,0.0075471698113207504,0.0037735849056603704,0.0,0.0,0.0,0.0,0.0,0.0,Aydin Suleymanli,3066.0
