CenterControlScore,PieceActivityScore,KingSafetyScore,CastlingScore,KingTropismScore,KingDefendersScore,KingPawnShieldScore,KingZoneControlScore,KingDiagonalExposureScore,KingEscapeSquaresScore,CaptureRatio,PawnCenter,AveragePawnAdvanceDepth,CheckRatio,ForceRatio,PawnIsolateScore,PawnOverlapScore,PawnProtectScore,queen_1LifeRatio,rook_1LifeRatio,rook_2LifeRatio,bishop_1LifeRatio,bishop_2LifeRatio,knight_1LifeRatio,knight_2LifeRatio,pawn_1LifeRatio,pawn_2LifeRatio,pawn_3LifeRatio,pawn_4LifeRatio,pawn_5LifeRatio,pawn_6LifeRatio,pawn_7LifeRatio,pawn_8LifeRatio,queen_promo_1LifeRatio,queen_promo_2LifeRatio,queen_promo_3LifeRatio,queen_promo_4LifeRatio,queen_promo_5LifeRatio,queen_promo_6LifeRatio,queen_promo_7LifeRatio,queen_promo_8LifeRatio,Name,ELO
20.430488562737384,185.07572461460003,-54.78289743275949,-14.99346234419484,-10.93843382533348,3.9984319228499454,-4.967902236675887,-30.09202269076517,-10.393361867336772,12.603853608696706,0.2143528963414634,0.4673574695121951,19.258384146341463,0.0571676829268292,0.0065701219512195,0.1139348426272457,-0.2821717645195038,1.6995169199602174,0.7179533554352576,0.8886110709776376,0.8144611480798378,0.6212048242733497,0.6079130143008893,0.6002215212787284,0.580790566190178,0.8996623408236641,0.8942441943097686,0.873555302351522,0.6868989996646944,0.5277875185350792,0.6056336607741395,0.7859745742637309,0.8457158522247576,0.0476857568582994,0.0512615068209174,0.0555555555555555,,,,,,Alexander Grischuk,3134.0
21.71160376109615,202.75165402636364,-58.540817614742956,-13.908767200558477,-12.58437342220487,4.0,-6.007944543303493,-33.21120975268349,-9.609047163517868,12.780524467525252,0.20339999999999997,0.5173,15.3,0.0349,0.0033,0.03651598752093026,-0.5604939284553792,1.8772923149627345,0.875266402660708,0.8498441762725195,0.8638103209420457,0.7216501903056189,0.8578145682248115,0.6124194781158653,0.6660859947896468,0.9122649572649573,0.9464049467932124,0.873313366960908,0.6397747401166045,0.7963402727078309,0.6982105886420122,0.8278819512281761,0.8894795274378511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alexander Grischuk,3134.0
19.517854640198188,199.42214864221054,-57.82109327358745,-13.304217566747084,-12.678866381582774,3.989285714285714,-6.022662064997682,-31.03095602572703,-10.058929546898321,11.285252598079719,0.1857,0.5062,15.7,0.0538,0.0,0.012807050585256097,-0.3109931275314814,2.116427973537314,0.8712538022068275,0.7965954860200546,0.8278895552627141,0.5606749422945594,0.4809493452862397,0.815168151772004,0.5087403549742439,0.9086800068132502,0.8678030912808911,0.8826051714355192,0.749924650529448,0.7445215322401126,0.7635737000462545,0.8081200733750544,0.8849132841767865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alexander Grischuk,3134.0
21.439449013691508,181.2740686715042,-59.87706346799695,-16.005313779607356,-11.627743367772034,4.0,-5.505950333968341,-32.89400445475295,-10.418227794936545,12.574176263040282,0.21150000000000002,0.46709999999999996,20.2,0.0524,0.0067,0.13223926580181045,-0.34638164622784484,1.9015433147832526,0.6501896310323656,0.9320874134224983,0.8170476096334189,0.6385244691104566,0.6400490191116037,0.545486187564827,0.6431884304124912,0.8865546218487396,0.839769635403868,0.8787904723720062,0.7635799954270992,0.5169580256640144,0.6530493231439981,0.8253148192090858,0.8786135063604542,0.0033613445378151197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alexander Grischuk,3134.0
21.537826699832596,196.42246943048377,-41.01582509756805,-12.214820261850805,-10.497487637657867,4.0,-6.397213032861058,-18.866273077686476,-9.682170484642207,12.642139397130375,0.18460000000000001,0.5219,19.0,0.036699999999999997,0.0040999999999999995,0.13491923005601644,-0.45601199427888217,2.1004637773096975,0.811101450696739,0.8767711962833914,0.9010465132947585,0.714479300827802,0.6689856328679163,0.6431162306413656,0.6134331593551536,0.9194971852987119,0.8211632525525869,0.9402439024390243,0.7172300786358395,0.7913629501608813,0.7178901377816322,0.9048821976066452,0.9188385414708131,0.00275418275418275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alexander Grischuk,3134.0
21.026979629848615,198.01196596930149,-51.84971071352477,-15.104607345261106,-10.402655025127089,4.0,-3.0606603294531873,-28.446999221053098,-10.074559852794874,11.239771060164585,0.20779999999999998,0.4678,15.5,0.047599999999999996,0.0063,0.12727538559283363,-0.2649005847953216,1.9858341821230259,0.8237711404608797,0.9291666666666668,0.9181004213483146,0.7876882340612554,0.6310480838732062,0.545815699968332,0.6552752208653313,0.9552516076349905,0.9733229502725556,0.8510416666666668,0.7832699317614132,0.629758468616459,0.5859140508966084,0.7661342627107922,0.9133075842696629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alexander Grischuk,3134.0
21.69961815577853,196.04404265475964,-57.548520996072945,-15.487564325960552,-10.748573377304572,4.0,-3.2746002268172076,-32.96432200137389,-10.402670275217446,11.329209210600721,0.22549999999999998,0.5565,19.9,0.058600000000000006,0.0076,0.06722030939012072,-0.4375009976047711,1.297985314650409,0.7816282748683159,0.8864339826839828,0.7663282558231816,0.561079567684778,0.5244406508413717,0.6050973229313505,0.634846030453282,0.9460098522167488,0.9373511904761905,0.878530719759168,0.6271299509877096,0.28084621284307715,0.9333934583934583,0.804136114700985,0.8836566548075169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alexander Grischuk,3134.0
17.49110332612483,168.16322824402846,-66.80373904298781,-16.054574487083677,-12.057230747197586,3.997872340425532,-6.445120188982322,-40.11651408681213,-11.096374535388346,14.968202662050723,0.2068,0.3391,21.1,0.0739,0.024900000000000002,0.07374332425652476,-0.43957523881525173,1.7568402563641345,0.6365934236560887,0.8582703959720088,0.8047130606286805,0.4355630252242892,0.5106277864591767,0.4659385259326042,0.40560017941065596,0.879362864367158,0.8104117810593113,0.81836139310488,0.45878196238598845,0.4849838462670908,0.6944104580510324,0.7398259598511228,0.8717013036026469,0.00968505001351716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alexander Grischuk,3134.0
21.614470739196257,194.64806093614737,-57.98967066892088,-14.124168422366811,-11.181377377089458,3.9888888888888885,-5.405213051226664,-33.984144578013016,-10.053838552200844,12.770182423087018,0.22200000000000003,0.5391,17.9,0.0377,0.007999999999999998,-0.05428965119511596,-0.42088249960666985,1.6974766624976816,0.7938013477789669,0.7838907269498065,0.805130759095826,0.4015584852020738,0.5781905180354336,0.6720064695355976,0.5911658261161659,0.9094778594442999,0.9025933282763334,0.8595631043575132,0.974561403508772,0.444709311902696,0.6070212594406371,0.8719309247327823,0.8726653037580272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alexander Grischuk,3134.0
21.164891505968278,198.42607752334075,-62.08554033295995,-15.583842760762002,-11.903063913566786,3.991428571428571,-2.919392629636897,-36.640593242749276,-10.465269184952636,11.435192827279069,0.2029,0.5199,15.7,0.0402,0.0046,0.021795900178253134,-0.19863760699254215,1.8526717972954265,0.809629991557,0.8284221748400853,0.6853053082018861,0.5394650068694328,0.6923790198389266,0.6647615710122514,0.5464369657921357,0.8055393574990859,0.8672485344991696,0.9225009358270316,0.592931162757918,0.7237695753898605,0.6283576045566749,0.969747899159664,0.8785923927349302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alexander Grischuk,3134.0
