CenterControlScore,PieceActivityScore,KingSafetyScore,CastlingScore,KingTropismScore,KingDefendersScore,KingPawnShieldScore,KingZoneControlScore,KingDiagonalExposureScore,KingEscapeSquaresScore,CaptureRatio,PawnCenter,AveragePawnAdvanceDepth,CheckRatio,ForceRatio,PawnIsolateScore,PawnOverlapScore,PawnProtectScore,queen_1LifeRatio,rook_1LifeRatio,rook_2LifeRatio,bishop_1LifeRatio,bishop_2LifeRatio,knight_1LifeRatio,knight_2LifeRatio,pawn_1LifeRatio,pawn_2LifeRatio,pawn_3LifeRatio,pawn_4LifeRatio,pawn_5LifeRatio,pawn_6LifeRatio,pawn_7LifeRatio,pawn_8LifeRatio,queen_promo_1LifeRatio,queen_promo_2LifeRatio,queen_promo_3LifeRatio,queen_promo_4LifeRatio,queen_promo_5LifeRatio,queen_promo_6LifeRatio,queen_promo_7LifeRatio,queen_promo_8LifeRatio,Name,ELO
18.47286744287363,174.4058271950183,-67.25540677658459,-15.065344015590878,-12.702657072027856,3.9882977750934567,-6.06188504973861,-38.94311677340456,-10.55932930461046,12.088627663694322,0.2161379613356766,0.4287688927943761,19.21265377855888,0.0689551845342706,0.0098892794376098,0.1010533032343314,-0.2513827828798397,1.5419808665846604,0.6951985915870658,0.850742013043614,0.780235079024721,0.5664163599090365,0.5966168952125251,0.5117565072296267,0.5669020356182782,0.8579082410823818,0.829864230993872,0.8099054832810535,0.5837674533759377,0.462916160790798,0.5540602115229452,0.7733004478103751,0.8284499416242891,0.0573442837827011,0.0466600556621988,0.0366941478578186,0.0136054421768707,,,,,Aaron Mendes,2804.0
16.58698839575428,161.28988818539295,-64.81389760157116,-13.038403774587985,-11.780786705862713,3.9923099415204675,-6.594658873214908,-39.15784300582962,-10.152649280921741,11.918134097325341,0.20669999999999997,0.4104,16.7,0.06860000000000001,0.0111,0.10616871986654201,-0.4695565340336211,1.358087270160773,0.6357799939138948,0.8090220651585505,0.7865992564367177,0.5234584709658698,0.6484691038221367,0.5338173966629128,0.5980958821690574,0.8864572583419331,0.828692883226165,0.8598634727845255,0.5553721932493119,0.37230123047411967,0.6588183627255886,0.6952728333218966,0.7908543700881163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron Mendes,2804.0
19.079389870477886,192.12467702472566,-68.17621589186486,-15.128931214746018,-12.620655464282338,4.0,-5.515399607578869,-41.35310696105205,-10.62218266746164,13.064060023256056,0.23369999999999996,0.42849999999999994,19.4,0.0749,0.0078,0.1311233603380604,-0.35118540612650706,1.526600831960138,0.7476361903920808,0.878255788812114,0.8314894650451276,0.5724233012126512,0.6607488567715057,0.5166995503666477,0.5871898483334688,0.8283766611578264,0.8797309240116784,0.818345600029495,0.5819079994552763,0.39811203456974836,0.5501875700781503,0.8900555981214107,0.8879797656400077,0.0062111801242236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron Mendes,2804.0
17.926796558603026,160.05384000699445,-71.57323893776694,-16.258566210691043,-12.948872267695469,3.9957099957099955,-7.208557157829641,-40.746110736464836,-11.238178173048972,12.831335612253,0.17779999999999999,0.4477000000000001,22.9,0.05589999999999999,0.0085,0.04668344648004681,-0.469680311139558,1.6149211483815296,0.6166735621736351,0.6860392951839211,0.6506264170761801,0.5276407382999453,0.37241413017320946,0.35893654833117694,0.578647844749898,0.8184654334345682,0.7443093908726097,0.7427065472264885,0.6625126756746835,0.37828654108828363,0.6068515523077809,0.6806535636970353,0.6772703888107303,0.010306917086578101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron Mendes,2804.0
19.425621734073747,181.43384064024795,-57.33547578279746,-14.475109306371925,-12.243806651885487,3.998913043478261,-7.163870006431251,-30.50314066638606,-10.278057692184426,13.329595496983435,0.22170000000000006,0.3604,17.0,0.0888,0.0,0.12192884527317156,-0.43312307480836204,1.424471225306802,0.6973372171131624,0.9175048603020535,0.8152094255348817,0.5839016596437615,0.6003043152103752,0.632386280855473,0.5597391116394633,0.8624926676765398,0.8730663224894055,0.7872542190616016,0.6953838924617642,0.5112435031019499,0.5858038862599491,0.793919578293233,0.8093779509853751,0.01851851851851851,0.00092592592592592,0.0,0.0,0.0,0.0,0.0,0.0,Aaron Mendes,2804.0
19.94978810444738,189.84536551272413,-71.39170744389016,-13.959362185904387,-12.224570122459884,3.997872340425532,-8.01360715282471,-42.648143537162575,-10.42722409002772,11.883327304063602,0.2037,0.37570000000000003,18.1,0.05720000000000001,0.014700000000000001,-0.06766412713725566,-0.11997733545872184,1.244104898653881,0.7279786901613325,0.7853358610020555,0.8653171390013495,0.6814869464817999,0.6842455733251274,0.5583051898553515,0.5360036832873387,0.8902553533973953,0.845716595265608,0.6999566038933299,0.5467934096139806,0.3647494273221705,0.5702780378160114,0.7132939314385466,0.9274802676688783,0.00456140350877192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron Mendes,2804.0
17.97653698309164,161.21247008734323,-68.43739159237806,-16.11571900835603,-13.756570885833847,3.991379310344828,-4.230820202895282,-40.11489187879317,-10.762182632775314,12.551413705930761,0.20600000000000002,0.3742,21.9,0.0539,0.007800000000000001,0.15845146911329216,-0.10460893810305205,1.5793263516672778,0.6055626031998151,0.8589308450170519,0.6976050374002236,0.5196761729691686,0.49013421947940683,0.6170709355264543,0.48183530519389006,0.8448027687274546,0.7399747558090162,0.7924938064549014,0.47359615250924225,0.3134933580672259,0.6379915003891238,0.6688450449623027,0.7543597624690981,0.00324731182795698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron Mendes,2804.0
18.101109073760487,184.29011859137637,-76.47766418917537,-16.267813939750578,-13.573660633213345,3.996031746031746,-4.5119580293628365,-47.375279275484104,-10.581460131359743,11.836476073963503,0.21600000000000003,0.43079999999999996,19.5,0.07510000000000001,0.015099999999999999,0.2859779611279025,-0.19392668898033552,1.3213447914784529,0.7027849462365591,0.8765406070477793,0.7794956162440297,0.5950729843633069,0.5097716564679812,0.39504731520976233,0.5638382468785694,0.853247660581677,0.7812963430012609,0.7194422412265153,0.5428077612351806,0.4464692780337941,0.721099871007129,0.8179811507936507,0.8497026721185567,0.013492063492063491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron Mendes,2804.0
18.320363965622654,173.38473191680578,-66.20375683996886,-13.807335583517041,-12.10643609059464,4.0,-8.392242907424684,-39.20221852402905,-10.188895633373127,13.493371898969695,0.2184,0.4297999999999999,21.5,0.07150000000000001,0.020900000000000002,0.05236153367940395,-0.25564983701211796,1.5424479197001102,0.6960689544322493,0.8584797361355563,0.7005144691648764,0.6957450659821728,0.6179679750183903,0.44467398381534934,0.6437984545980784,0.8703890853037155,0.9240097318952591,0.7996981925178648,0.5872056237678649,0.4269828996163209,0.6649291868165211,0.5375258676235003,0.6440501162677533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron Mendes,2804.0
17.139986874240385,159.3829275628699,-72.31413360570617,-16.924826742791023,-12.183403009154523,3.99751902587519,-6.4885218561111575,-41.54009511056286,-10.928020966835776,11.753215053873976,0.2131,0.4737,20.6,0.0398,0.0060999999999999995,0.07017823854307295,-0.49192558430290345,1.3656270747830483,0.5717469288496497,0.8298612906004997,0.7329686794462934,0.43447202153940034,0.6207092772600233,0.5086187693115684,0.46241459741665214,0.8754271891404963,0.821558311130285,0.7428551250848575,0.5611881154399527,0.41659536836157357,0.7256818870644204,0.7419815639049812,0.8702885838163199,0.00759493670886076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron Mendes,2804.0
