CenterControlScore,PieceActivityScore,KingSafetyScore,CastlingScore,KingTropismScore,KingDefendersScore,KingPawnShieldScore,KingZoneControlScore,KingDiagonalExposureScore,KingEscapeSquaresScore,CaptureRatio,PawnCenter,AveragePawnAdvanceDepth,CheckRatio,ForceRatio,PawnIsolateScore,PawnOverlapScore,PawnProtectScore,queen_1LifeRatio,rook_1LifeRatio,rook_2LifeRatio,bishop_1LifeRatio,bishop_2LifeRatio,knight_1LifeRatio,knight_2LifeRatio,pawn_1LifeRatio,pawn_2LifeRatio,pawn_3LifeRatio,pawn_4LifeRatio,pawn_5LifeRatio,pawn_6LifeRatio,pawn_7LifeRatio,pawn_8LifeRatio,queen_promo_1LifeRatio,queen_promo_2LifeRatio,queen_promo_3LifeRatio,queen_promo_4LifeRatio,queen_promo_5LifeRatio,queen_promo_6LifeRatio,queen_promo_7LifeRatio,queen_promo_8LifeRatio,Name,ELO
18.964361845084795,174.3602246649984,-60.929058829845225,-15.289429011114358,-12.014005217763994,3.9976526236715135,-5.900421419184109,-33.94645758495837,-10.605996314109989,12.829598093614075,0.2154976525821596,0.4501549295774648,19.35211267605634,0.0536760563380281,0.006394366197183,0.1265586921139372,-0.2511046210869214,1.793733773868769,0.6836669456950775,0.8773547450004808,0.7801122410338776,0.621493748231051,0.5903935744599259,0.4838852580124164,0.571439030098765,0.8348197013097981,0.8465174382702032,0.8319325129954366,0.6041942032247247,0.575862989578133,0.6145491624383058,0.768195554088547,0.8341008334890373,0.0747082222605578,0.0363636363636363,,,,,,,Ajay Karthikeyan,2806.0
16.966908464519925,157.87043516195072,-60.73653722591077,-15.992703507347068,-11.195548650218678,4.0,-6.664727232399232,-34.0440985501757,-11.312421002515697,14.472961716745605,0.2172,0.44630000000000003,22.0,0.0427,0.0033,0.2933655720706966,-0.40605224318273675,1.8057478729632765,0.5639690175577616,0.8949019607843137,0.6834457275810354,0.6288392337369667,0.4591349543763162,0.33372787965743445,0.43786848924635036,0.8449033277832407,0.7963443560976455,0.8231749167634934,0.5415617046578283,0.5438983166692297,0.6006767991034074,0.6588090884157756,0.7294009429454704,0.017478459644803927,0.00363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,Ajay Karthikeyan,2806.0
17.905267660068315,171.2143703682943,-61.117594534934554,-15.648903707412563,-10.753405696347592,3.993103448275862,-5.027837218709903,-36.27411205472121,-11.556722365253378,14.150283059234232,0.24850000000000003,0.3543,20.9,0.0706,0.0098,0.06670976481141662,-0.13873338978273347,1.9842209529745989,0.673725354779179,0.8718417863841882,0.7570419538516611,0.384646092263566,0.5907633427689614,0.396664947824324,0.5829185625190126,0.760198145935101,0.7421929619691248,0.7329550456225393,0.5310635975077489,0.6094219987285253,0.6654884026365309,0.8172686163965235,0.9287812819944481,0.02479338842975206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ajay Karthikeyan,2806.0
19.724837599141665,191.6119139784426,-66.35631695505684,-14.737339897372417,-12.377820313037757,4.0,-6.090126975083885,-38.313283119657186,-10.140737549031218,11.30299089912562,0.2085,0.44510000000000005,16.3,0.044,0.0021999999999999997,-0.01559450700036715,-0.3276160137010709,2.0965649937789,0.834837218460591,0.949739775551706,0.6739105260218887,0.7851062782567927,0.6726178083348479,0.4327110572564221,0.6938366182902655,0.8724202516827626,0.9650131694468833,0.9049560321223475,0.7959389486961044,0.5938371129185589,0.5142790757833747,0.8143789120894068,0.908119304059652,0.0037313432835820804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ajay Karthikeyan,2806.0
20.30186718487611,168.50309419038123,-65.92898113431109,-14.644645107890108,-12.518972658599239,3.9986666666666664,-10.427200908820785,-34.45628203899601,-11.080025663095663,13.199478576424056,0.1897,0.44160000000000005,21.1,0.06589999999999999,0.003,0.09963819067927795,-0.10212150428029106,2.175016632738257,0.6337794357435204,0.8438977310629203,0.7421348466764159,0.7132581280273733,0.6477041175402932,0.3109550637605179,0.6483498471246726,0.8379948433089013,0.7967550777395979,0.8331039639097148,0.5673580523735887,0.6533060922719442,0.8524322292068167,0.7593159032948321,0.8077700730641908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ajay Karthikeyan,2806.0
18.391754790940766,177.0611500677507,-50.01793883826518,-14.675007742934572,-10.991964922276015,3.9990476190476194,-3.7574666085946573,-25.246212737127372,-10.50961019163763,11.163275745257453,0.2259,0.40359999999999996,15.8,0.0742,0.005699999999999999,0.1117857142857143,-0.17281049167634532,1.581574816105304,0.6907826654644005,0.8365215298711975,0.8854810585845765,0.8606920717725292,0.6042047351037028,0.5693404786306663,0.639095459823716,0.8378583119383827,0.8228182985179135,0.8394979674796748,0.46550030639254514,0.5212685077747031,0.7923310215672219,0.7574517343406029,0.8874426325554146,0.007660060975609751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ajay Karthikeyan,2806.0
21.08581154919948,194.3146901253453,-60.78967197324012,-14.597625513659997,-11.334026993802029,3.9952380952380957,-6.880682314734038,-33.54834758399413,-10.421202779047606,11.996975116759598,0.23620000000000002,0.4964999999999999,16.7,0.072,0.0051,0.15512433900364933,-0.24521659514762964,2.0505448378120787,0.7755804702658219,0.9069940476190477,0.7899489870163429,0.7940030204944271,0.6384550264809455,0.4554183207269807,0.532316568641,0.9109096270086983,0.8525024509803922,0.8579089683818732,0.584406920363082,0.6627569531094524,0.7982966922611816,0.815612606828938,0.8832962469464801,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ajay Karthikeyan,2806.0
17.51586547641748,151.4396431623614,-59.81047864750552,-14.561765091912267,-12.22471941211619,4.0,-6.030655859783544,-34.653466980470135,-10.990977322199356,14.65110601897597,0.2004,0.42489999999999994,19.5,0.0482,0.0012000000000000001,0.033134564237052674,-0.45609832247423904,1.9254735856968686,0.5893379799276355,0.8767961494135991,0.6374706351260826,0.6061733474106008,0.4599724710797222,0.44390281547519617,0.5632112834170834,0.7927803080047136,0.886747170789144,0.9292532899148892,0.5987680238430706,0.4387642365647383,0.7023712130888652,0.8287795331653591,0.699770456742324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ajay Karthikeyan,2806.0
17.878894394391047,157.92883416123271,-59.71666190235088,-14.941548300790668,-13.013900558634017,3.994883649252581,-4.175843793415274,-35.08697150284229,-10.540318532820827,14.047037136899608,0.2306,0.38320000000000004,19.0,0.0514,0.0015,0.21492958112536628,-0.37890574227410145,1.2519440230921202,0.5786721014978811,0.819265360785385,0.6731353454945126,0.459752537685928,0.614311521440684,0.46278926901339246,0.5463086805990428,0.7372658627240108,0.8181679675257196,0.6955068473433837,0.43276832657914677,0.48751130263114684,0.6768753579853569,0.793297444778778,0.784959917303974,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ajay Karthikeyan,2806.0
16.747870071545357,162.84811827475414,-60.738635734027504,-16.653389572392268,-11.052456707462397,3.989171668667467,-5.989721442739914,-33.299209731392224,-11.404011610713688,13.670981662005525,0.18009999999999998,0.49470000000000003,27.9,0.06559999999999999,0.005200000000000001,0.1699150368244232,-0.04390803205215758,1.8586607023510464,0.6243008576803865,0.7624935990307996,0.6146964852468746,0.49029400786220656,0.3793462724676126,0.5612772984035855,0.5764379118653389,0.810502528418797,0.8018281289544016,0.7453035084462389,0.5908623146024039,0.5705604943449561,0.5125555140495467,0.6781977841917166,0.8187050954811873,0.029349073618625987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ajay Karthikeyan,2806.0
